"address_detail_pid","address","postcode","mb_code16","lga_code","ste_name16","geom"
GAVIC420885857,"13 Avon Street","3860","20579350000","26810",Victoria,POINT (147.06883787 -37.84330089)
GAVIC421937222,"14 Merrick Street","3862","20579060000","26810",Victoria,POINT (147.0776629 -37.96557979)
GAVIC419753408,"4/58 Mcfarlane Street","3862","20578780000","26810",Victoria,POINT (147.08372086 -37.96215107)
GAVIC420319020,"82 Queen Street","3860","20631925630","26810",Victoria,POINT (146.98181157 -37.96821198)
GAVIC424684019,"39 Racecourse Road","3858","20579522000","26810",Victoria,POINT (146.77726633 -37.97877094)
GAVIC419789998,"88 Albert Street","3847","20581150000","26810",Victoria,POINT (146.77763562 -38.15113091)
GAVIC421170469,"64 Albert Street","3847","20581461000","26810",Victoria,POINT (146.78061221 -38.15152166)
GAVIC414702422,"7 Nelson Street","3847","20631915270","26810",Victoria,POINT (146.7911168 -38.15106264)
GAVIC425557924,"89 Cansick Street","3847","20582401000","26810",Victoria,POINT (146.77909724 -38.1579061)
GAVIC424761873,"71 Queen Street","3847","20583290000","26810",Victoria,POINT (146.77989789 -38.14945006)
GAVIC423445451,"22 Church Street","3857","20583380000","26810",Victoria,POINT (146.69989376 -38.01157855)
GAVIC412210870,"37 Albert Street","3847","20581390000","26810",Victoria,POINT (146.78429587 -38.15242613)
GAVIC424502372,"54 Prince Street","3847","20581190000","26810",Victoria,POINT (146.78584993 -38.15100078)
GAVIC423080149,"30 Main Street","3857","20631930130","26810",Victoria,POINT (146.69649761 -38.01391936)
GAVIC425781409,"87 Huffers Lane","3847","20582402000","26810",Victoria,POINT (146.79814187 -38.15924904)
GAVIC420367380,"373 York Street","3850","20584490000","26810",Victoria,POINT (147.06756852 -38.09778483)
GAVIC419765208,"13 Wright Court","3850","20584350000","26810",Victoria,POINT (147.07691325 -38.09850439)
GAVIC412241379,"3/34 Ross Street","3850","20583740000","26810",Victoria,POINT (147.05456684 -38.10557748)
GAVIC412255402,"34 Elgin Street","3850","20585300000","26810",Victoria,POINT (147.07864759 -38.10823359)
GAVIC720654549,"11 Casuarina Court","3850","20584290000","26810",Victoria,POINT (147.09227463 -38.10565465)
GAVIC420083451,"150 Raglan Street","3850","20584880000","26810",Victoria,POINT (147.07302569 -38.09927324)
GAVIC420331869,"503 Raymond Street","3850","20584730000","26810",Victoria,POINT (147.06500308 -38.10082617)
GAVIC420969567,"35 Montgomery Street","3850","20584250000","26810",Victoria,POINT (147.0856356 -38.11600149)
GAVIC421863451,"16 Picton Court","3850","20584200000","26810",Victoria,POINT (147.08532865 -38.1031848)
GAVIC420050462,"16 Spring Street","3971","20577290000","26810",Victoria,POINT (146.69052477 -38.67138841)
GAVIC423211255,"361 Commercial Road","3971","20577440000","26810",Victoria,POINT (146.67529645 -38.56797841)
GAVIC421288320,"13 Gipps Street","3971","20577670000","26810",Victoria,POINT (146.6794804 -38.55967837)
GAVIC420267390,"22 South Street","3971","20576580000","26810",Victoria,POINT (146.68930671 -38.66529219)
GAVIC720652266,"5/12 Church Road","3971","20577450000","26810",Victoria,POINT (146.67650777 -38.55603697)
GAVIC423211270,"386 Commercial Road","3971","20577220000","26810",Victoria,POINT (146.67422155 -38.56992097)
GAVIC419785611,"5 Rebecca Street","3874","20577490000","26810",Victoria,POINT (146.97481543 -38.55147652)
GAVIC421279497,"40 Yarram Street","3971","20576780000","26810",Victoria,POINT (146.68014648 -38.56310511)
GAVIC420865560,"64 James Street","3971","20577410000","26810",Victoria,POINT (146.68115713 -38.56600529)
GAVIC421585729,"10 Princes Street","3971","20578010000","26810",Victoria,POINT (146.72904793 -38.65675191)
GAVIC421542971,"4/71 Holmes Street","3056","20465770000","25250",Victoria,POINT (144.97442294 -37.75809284)
GAVIC423966073,"44 Collier Crescent","3056","20461860000","25250",Victoria,POINT (144.95119384 -37.77194164)
GAVIC423751342,"66 Hope Street","3056","20631929840","25250",Victoria,POINT (144.95754064 -37.76354599)
GAVIC410992656,"7 Brickworks Drive","3056","20463964000","25250",Victoria,POINT (144.95153409 -37.77001515)
GAVIC420373186,"3/103 Blyth Street","3056","20463890000","25250",Victoria,POINT (144.97085097 -37.76603538)
GAVIC421822444,"9/607 Park Street","3056","20631952340","25250",Victoria,POINT (144.96755294 -37.77872884)
GAVIC420994921,"26 Westbourne Street","3056","20463660000","25250",Victoria,POINT (144.9520395 -37.76118678)
GAVIC420108409,"183 Edward Street","3056","20460500000","25250",Victoria,POINT (144.97021794 -37.77470984)
GAVIC419761790,"265 Albion Street","3056","20461130000","25250",Victoria,POINT (144.95796884 -37.76007349)
GAVIC421525663,"15 Second Avenue","3056","20461140000","25250",Victoria,POINT (144.95671394 -37.75633584)
GAVIC423787838,"1/126 Blyth Street","3057","20460462000","25250",Victoria,POINT (144.97311475 -37.76676629)
GAVIC420397056,"91 Hickford Street","3057","20460420000","25250",Victoria,POINT (144.97986994 -37.76635433)
GAVIC419801771,"21 Balmoral Avenue","3057","20462360000","25250",Victoria,POINT (144.9763839 -37.76084744)
GAVIC420404478,"30 Bladen Avenue","3057","20463840000","25250",Victoria,POINT (144.97512212 -37.76422969)
GAVIC423751501,"18 Ivory Way","3057","20632003420","25250",Victoria,POINT (144.98192078 -37.76642534)
GAVIC421601179,"87 Victoria Street","3057","20463830000","25250",Victoria,POINT (144.97609994 -37.76841284)
GAVIC421347296,"4/11 Holmes Street","3057","20631969090","25250",Victoria,POINT (144.97395365 -37.76082438)
GAVIC421220822,"77 Harrison Street","3057","20461410000","25250",Victoria,POINT (144.98072894 -37.76009184)
GAVIC424263826,"12/22 French Avenue","3057","20631932310","25250",Victoria,POINT (144.97419774 -37.7709459)
GAVIC421764421,"2/8 Inverness Street","3057","20460390000","25250",Victoria,POINT (144.97562024 -37.76168057)
GAVIC421631508,"26 Burnell Street","3055","20464070000","25250",Victoria,POINT (144.94550995 -37.76168284)
GAVIC413029226,"7/204 Union Street","3055","20465260000","25250",Victoria,POINT (144.94803694 -37.77251384)
GAVIC419710622,"10/446 Albion Street","3055","20461190000","25250",Victoria,POINT (144.94332598 -37.75859039)
GAVIC411006596,"1/40 Whitby Street","3055","20462000000","25250",Victoria,POINT (144.94564894 -37.7640651)
GAVIC420319361,"20/39 Murray Street","3055","20464990000","25250",Victoria,POINT (144.94145955 -37.75958515)
GAVIC420101300,"568 Moreland Road","3055","20464220000","25250",Victoria,POINT (144.93270678 -37.75201309)
GAVIC420406755,"13 Collings Street","3055","20462800000","25250",Victoria,POINT (144.94022595 -37.76599784)
GAVIC410994140,"1/78 Melville Road","3055","20460981000","25250",Victoria,POINT (144.94438738 -37.76250289)
GAVIC420332305,"2/30 Halpin Street","3055","20463580000","25250",Victoria,POINT (144.94591033 -37.76831585)
GAVIC411006894,"3/7 Grantham Street","3055","20464012000","25250",Victoria,POINT (144.94878994 -37.77485284)
GAVIC420411445,"29 Alice Street","3058","20467470000","25250",Victoria,POINT (144.95723695 -37.74142984)
GAVIC421027069,"32 Clarendon Street","3058","20468310000","25250",Victoria,POINT (144.95290195 -37.75130384)
GAVIC719422384,"29 High Street","3058","20469220000","25250",Victoria,POINT (144.95608015 -37.73810116)
GAVIC420701735,"36 Sussex Street","3044","20470011000","25250",Victoria,POINT (144.94914254 -37.73663078)
GAVIC420717090,"8 Sargood Street","3058","20466930000","25250",Victoria,POINT (144.96444694 -37.74790784)
GAVIC420103453,"4 Cash Street","3058","20472050000","25250",Victoria,POINT (144.96686849 -37.7497846)
GAVIC423676668,"4 Oriley Road","3058","20471506000","25250",Victoria,POINT (144.97397107 -37.73677285)
GAVIC421652749,"40 Sheffield Street","3058","20471460000","25250",Victoria,POINT (144.96934294 -37.74692884)
GAVIC420135172,"14 Connolly Avenue","3058","20470280000","25250",Victoria,POINT (144.98076794 -37.73705984)
GAVIC411142793,"5/9 Sheffield Street","3058","20467990000","25250",Victoria,POINT (144.96670494 -37.74627984)
GAVIC421599234,"47 The Boulevard ","3044","20466380000","25250",Victoria,POINT (144.93089795 -37.74591783)
GAVIC419810544,"21 Springhall Parade","3044","20468260000","25250",Victoria,POINT (144.94349295 -37.74476884)
GAVIC421314551,"28 Rainer Street","3044","20468630000","25250",Victoria,POINT (144.93811995 -37.75108184)
GAVIC420153740,"25 Jhonson Street","3044","20467850000","25250",Victoria,POINT (144.92936195 -37.74929783)
GAVIC424896788,"1 Anderson Street","3044","20469570000","25250",Victoria,POINT (144.93451135 -37.73733594)
GAVIC421013491,"8 Wheeler Street","3044","20470060000","25250",Victoria,POINT (144.93464895 -37.74202784)
GAVIC421910097,"433 Bell Street","3044","20468270000","25250",Victoria,POINT (144.94398895 -37.73913584)
GAVIC421940004,"41 Balmoral Avenue","3044","20466480000","25250",Victoria,POINT (144.94057095 -37.74290584)
GAVIC421950210,"38 Carrington Street","3044","20470230000","25250",Victoria,POINT (144.94529995 -37.75082884)
GAVIC420709416,"11 Anderson Street","3044","20466400000","25250",Victoria,POINT (144.9344445 -37.73613897)
GAVIC421693729,"140 Gillies Street","3078","20140560000","21890",Victoria,POINT (145.01779293 -37.77287984)
GAVIC421393746,"126 Rathmines Street","3078","20142690000","21890",Victoria,POINT (145.01633693 -37.77467584)
GAVIC421411172,"21 Darling Street","3078","20141920000","21890",Victoria,POINT (145.02307193 -37.77541984)
GAVIC419880087,"32 Arthur Street","3078","20145280000","21890",Victoria,POINT (145.01859793 -37.78184184)
GAVIC413189914,"35 Austin Street","3078","20144580000","21890",Victoria,POINT (145.02016319 -37.78154759)
GAVIC419895434,"6 Hall Street","3078","20144770000","21890",Victoria,POINT (145.02271193 -37.77358484)
GAVIC420890000,"1/163 Gillies Street","3078","20142700000","21890",Victoria,POINT (145.01816669 -37.77291378)
GAVIC423103741,"2/97 Grange Road","3078","20144730000","21890",Victoria,POINT (145.02538793 -37.77495984)
GAVIC420214274,"18 Austin Street","3078","20143940000","21890",Victoria,POINT (145.01967593 -37.78233784)
GAVIC419906182,"198 Rathmines Street","3078","20143420000","21890",Victoria,POINT (145.01692893 -37.77119784)
GAVIC420375582,"43 Victoria Road","3070","20142390000","21890",Victoria,POINT (145.00979193 -37.78038984)
GAVIC420923484,"2/17 Kemp Street","3071","20141710000","21890",Victoria,POINT (144.99488694 -37.76217384)
GAVIC419607848,"432 High Street","3070","20145003000","21890",Victoria,POINT (144.99939894 -37.76722784)
GAVIC412049360,"6/41 Walker Street","3070","20144470000","21890",Victoria,POINT (144.99740793 -37.78318684)
GAVIC420502504,"32 Beavers Road","3070","20139980000","21890",Victoria,POINT (144.99701604 -37.76639719)
GAVIC419898488,"37 Johnson Street","3070","20142300000","21890",Victoria,POINT (144.99856294 -37.76282084)
GAVIC420497942,"49 Derby Street","3070","20142350000","21890",Victoria,POINT (145.00531293 -37.77128984)
GAVIC421720810,"65 Henry Street","3070","20145190000","21890",Victoria,POINT (144.99568894 -37.77157784)
GAVIC421491763,"6/15 Rucker Street","3070","20144440000","21890",Victoria,POINT (144.99278985 -37.78097315)
GAVIC419589604,"105 Mansfield Street","3071","20140270000","21890",Victoria,POINT (145.00836293 -37.75701284)
GAVIC420499309,"65 Rennie Street","3071","20142990000","21890",Victoria,POINT (144.98835894 -37.75298684)
GAVIC421273229,"2/298 Raleigh Street","3071","20142860000","21890",Victoria,POINT (145.02209193 -37.76137684)
GAVIC420799380,"85 Fyffe Street","3071","20141390000","21890",Victoria,POINT (144.98667185 -37.75368869)
GAVIC421837651,"199 Mansfield Street","3071","20140170000","21890",Victoria,POINT (145.01511331 -37.75772098)
GAVIC421121166,"24 Martin Street","3071","20142590000","21890",Victoria,POINT (145.00214394 -37.76121484)
GAVIC421561635,"2/84 Normanby Avenue","3071","20139700000","21890",Victoria,POINT (144.99206878 -37.7585211)
GAVIC421844048,"9/115 Shaftesbury Parade","3071","20139760000","21890",Victoria,POINT (144.99073394 -37.75957884)
GAVIC419901757,"83 Rossmoyne Street","3071","20139900000","21890",Victoria,POINT (145.00630394 -37.75760884)
GAVIC419718206,"1/10 Kemp Street","3071","20141700000","21890",Victoria,POINT (144.99559594 -37.76196884)
GAVIC421047604,"84 Francis Street","3032","20444070000","25060",Victoria,POINT (144.91730495 -37.77694983)
GAVIC420168469,"79 Charles Street","3032","20446622000","25060",Victoria,POINT (144.90688329 -37.78051718)
GAVIC423771666,"22 Roseberry Street","3032","20452110000","25060",Victoria,POINT (144.91436539 -37.77456908)
GAVIC422124298,"57 Ascot Street","3032","20449410000","25060",Victoria,POINT (144.91719131 -37.78214256)
GAVIC421027673,"3 Bloomfield Road","3032","20447620000","25060",Victoria,POINT (144.92225895 -37.77680283)
GAVIC421780479,"18 Bloomfield Road","3032","20445360000","25060",Victoria,POINT (144.92037695 -37.77631883)
GAVIC424678849,"171 St Leonards Road","3032","20444410000","25060",Victoria,POINT (144.9084743 -37.77322978)
GAVIC425293797,"1/20 Angler Parade","3032","20444150000","25060",Victoria,POINT (144.9004281 -37.77931925)
GAVIC421651383,"23 Fenton Street","3032","20443990000","25060",Victoria,POINT (144.92937395 -37.77452183)
GAVIC421871646,"3/24 Churchill Avenue","3032","20445380000","25060",Victoria,POINT (144.91780335 -37.78038039)
GAVIC420158483,"85 Raleigh Street","3040","20631956220","25060",Victoria,POINT (144.91741895 -37.75306983)
GAVIC420280408,"12/23 Daisy Street","3040","20444480000","25060",Victoria,POINT (144.91071195 -37.75463683)
GAVIC421189842,"1/7 Violet Street","3040","20444490000","25060",Victoria,POINT (144.91271274 -37.75536636)
GAVIC421341298,"35 Cooper Street","3040","20444730000","25060",Victoria,POINT (144.89674605 -37.75102389)
GAVIC421662184,"27 Peterleigh Grove","3040","20447100000","25060",Victoria,POINT (144.92186595 -37.74868783)
GAVIC420738420,"41 Spencer Street","3040","20447110000","25060",Victoria,POINT (144.90550828 -37.74720605)
GAVIC421536175,"2/45 Combermere Street","3040","20448890000","25060",Victoria,POINT (144.90410895 -37.75939483)
GAVIC420010115,"3/25 Raleigh Street","3040","20449720000","25060",Victoria,POINT (144.92401672 -37.75377278)
GAVIC419745758,"1/249 Pascoe Vale Road","3040","20449970000","25060",Victoria,POINT (144.92526465 -37.75218653)
GAVIC420747258,"81 Mcpherson Street","3040","20450320000","25060",Victoria,POINT (144.92861895 -37.75802583)
GAVIC421100513,"66 Dover Street","3031","20445040000","25060",Victoria,POINT (144.92451995 -37.78283583)
GAVIC420628135,"7 Morton Lane","3031","20443760000","25060",Victoria,POINT (144.92358595 -37.78086383)
GAVIC411385072,"30 Canterbury Street","3031","20450440000","25060",Victoria,POINT (144.92574895 -37.78152283)
GAVIC421093797,"118 Ascot Vale Road","3031","20446270000","25060",Victoria,POINT (144.92249295 -37.78224083)
GAVIC423364675,"2 Newmarket Way","3031","20443890000","25060",Victoria,POINT (144.92762435 -37.78557079)
GAVIC422095873,"36 Holland Court","3031","20450300000","25060",Victoria,POINT (144.93509681 -37.78727925)
GAVIC419865528,"9 Eltham Street","3031","20450080000","25060",Victoria,POINT (144.92894695 -37.78451783)
GAVIC420572202,"12/106 Ascot Vale Road","3031","20446260000","25060",Victoria,POINT (144.92243821 -37.78259188)
GAVIC419889366,"2 Brixton Street","3031","20445090000","25060",Victoria,POINT (144.92901404 -37.78195204)
GAVIC421706906,"19 Baroda Street","3032","20631973880","25060",Victoria,POINT (144.93058123 -37.77764354)
GAVIC419541270,"88 Waverley Street","3039","20450400000","25060",Victoria,POINT (144.90573325 -37.76296839)
GAVIC421654861,"48 Wilson Street","3039","20446730000","25060",Victoria,POINT (144.92912395 -37.76313583)
GAVIC420141084,"59 Primrose Street","3039","20451330000","25060",Victoria,POINT (144.92731995 -37.75861583)
GAVIC420148128,"12 Smith Street","3039","20449750000","25060",Victoria,POINT (144.91859095 -37.76267983)
GAVIC421390043,"4/23 Salisbury Street","3039","20447830000","25060",Victoria,POINT (144.93107595 -37.76030383)
GAVIC420426123,"7 Grandison Street","3039","20445640000","25060",Victoria,POINT (144.91987995 -37.76081883)
GAVIC421899123,"31 Athol Street","3039","20445350000","25060",Victoria,POINT (144.91752995 -37.77014083)
GAVIC421702059,"36 Montague Street","3039","20450160000","25060",Victoria,POINT (144.93301695 -37.75988784)
GAVIC419840161,"18 Mcpherson Street","3039","20446750000","25060",Victoria,POINT (144.92843095 -37.76112283)
GAVIC421349000,"39 Lennox Street","3039","20445690000","25060",Victoria,POINT (144.90843895 -37.76726683)
GAVIC420114392,"39 Faraday Street","3053","20397570000","24600",Victoria,POINT (144.97340768 -37.79953549)
GAVIC420159825,"64 Neill Street","3053","20397490000","24600",Victoria,POINT (144.97244158 -37.7937378)
GAVIC411044953,"26 Argyle Place","3053","20401890000","24600",Victoria,POINT (144.96576362 -37.80176837)
GAVIC420159750,"42 Dorrit Street","3053","20631943560","24600",Victoria,POINT (144.96651539 -37.79961851)
GAVIC423794063,"51 Keppel Street","3053","20631936550","24600",Victoria,POINT (144.96605895 -37.7955553)
GAVIC419609641,"107 Station Street","3053","20395790000","24600",Victoria,POINT (144.97430294 -37.79471249)
GAVIC421666235,"198 Canning Street","3053","20398110000","24600",Victoria,POINT (144.97381694 -37.79383184)
GAVIC421057940,"30 Canning Street","3053","20398740000","24600",Victoria,POINT (144.97294253 -37.79882815)
GAVIC419730877,"27 Keppel Street","3053","20396850000","24600",Victoria,POINT (144.96675094 -37.79640584)
GAVIC424598613,"42 South Wharf Drive","3008","20631980720","24600",Victoria,POINT (144.93866632 -37.82256258)
GAVIC424461196,"818 Bourke Street","3008","20631956850","24600",Victoria,POINT (144.94406418 -37.81952811)
GAVIC423406824,"17 Rakaia Way","3008","20395410000","24600",Victoria,POINT (144.94080173 -37.81473826)
GAVIC425094549,"205/817 Bourke Street","3008","20631980380","24600",Victoria,POINT (144.94466918 -37.81979427)
GAVIC719374238,"1302/81 South Wharf Drive","3008","20631980580","24600",Victoria,POINT (144.93585754 -37.82250638)
GAVIC424458644,"1310/2 Newquay Promenade","3008","20395457000","24600",Victoria,POINT (144.9437432 -37.81404305)
GAVIC422083056,"13 Caravel Lane","3008","20395400000","24600",Victoria,POINT (144.94193531 -37.81410128)
GAVIC424260699,"834 Bourke Street","3008","20631956840","24600",Victoria,POINT (144.94300051 -37.81983591)
GAVIC424877042,"601/463 Docklands Drive","3008","20631911410","24600",Victoria,POINT (144.93741332 -37.81514317)
GAVIC419569753,"508 Victoria Parade","3002","21299850000","24600",Victoria,POINT (144.98829093 -37.80993184)
GAVIC424964954,"210/33 Cliveden Close","3002","20631939190","24600",Victoria,POINT (144.97662009 -37.81702719)
GAVIC423458307,"29/108 George Street","3002","20400160000","24600",Victoria,POINT (144.98679542 -37.81524214)
GAVIC412725745,"3/9 Palmer Street","3002","20397311000","24600",Victoria,POINT (144.98075357 -37.817689)
GAVIC419716732,"3/66 George Street","3002","20398490000","24600",Victoria,POINT (144.98827664 -37.81543134)
GAVIC421087503,"89 Hotham Street","3002","20398730000","24600",Victoria,POINT (144.98741593 -37.81453184)
GAVIC423499213,"8 Wellington Crescent","3002","20400990000","24600",Victoria,POINT (144.97767964 -37.81721224)
GAVIC424761619,"3/211 Powlett Street","3002","20399291000","24600",Victoria,POINT (144.9859995 -37.80968571)
GAVIC421384460,"88 Westbourne Road","3031","20398920000","24600",Victoria,POINT (144.92189295 -37.79312583)
GAVIC420488435,"306 Bellair Street","3031","20396240000","24600",Victoria,POINT (144.93131394 -37.79777884)
GAVIC412889621,"136/94 Ormond Street","3031","20398340000","24600",Victoria,POINT (144.92746615 -37.79802638)
GAVIC420167656,"17 Mcconnell Street","3031","20445200000","24600",Victoria,POINT (144.92876395 -37.79065083)
GAVIC420653593,"106 Kensington Road","3031","20398313000","24600",Victoria,POINT (144.92287495 -37.79657283)
GAVIC425033585,"211/71 Henry Street","3031","20631974260","24600",Victoria,POINT (144.92609197 -37.79608021)
GAVIC423474467,"19 Matthews Mews","3031","20400350000","24600",Victoria,POINT (144.92084485 -37.79494262)
GAVIC423494684,"85 The Crescent ","3031","20400252000","24600",Victoria,POINT (144.91854796 -37.79442894)
GAVIC411687063,"10 Altona Street","3031","20400310000","24600",Victoria,POINT (144.92764043 -37.79901787)
GAVIC420829137,"26 Liddy Street","3031","20445170000","24600",Victoria,POINT (144.92582295 -37.78961783)
GAVIC411802090,"2/441 Lonsdale Street","3000","20393180000","24600",Victoria,POINT (144.95938479 -37.81333198)
GAVIC411818576,"1511/39 Lonsdale Street","3000","20393100000","24600",Victoria,POINT (144.97110713 -37.80990619)
GAVIC423656532,"201/25 Wills Street","3000","20631935000","24600",Victoria,POINT (144.95700289 -37.81072942)
GAVIC411824256,"4/181 Exhibition Street","3000","20393880000","24600",Victoria,POINT (144.97000159 -37.81201091)
GAVIC411812167,"15/181 Franklin Street","3000","20397810000","24600",Victoria,POINT (144.95828192 -37.80908264)
GAVIC412713528,"633 Little Bourke Street","3000","20631900940","24600",Victoria,POINT (144.95373943 -37.81634237)
GAVIC423469805,"240/28 Little Lonsdale Street","3000","20393170000","24600",Victoria,POINT (144.97061029 -37.80857504)
GAVIC423473429,"236/29 Market Street","3000","20631981800","24600",Victoria,POINT (144.96048535 -37.81863918)
GAVIC424750407,"1802/8 Franklin Street","3000","20631981360","24600",Victoria,POINT (144.96199027 -37.80742022)
GAVIC421009722,"190 Little Lonsdale Street","3000","20631901200","24600",Victoria,POINT (144.96369474 -37.81053955)
GAVIC419572233,"485 Dryburgh Street","3051","20397010000","24600",Victoria,POINT (144.94492494 -37.79348484)
GAVIC412036814,"1/130 Arden Street","3051","20396160000","24600",Victoria,POINT (144.94717379 -37.80044543)
GAVIC412040836,"6/16 Courtney Street","3051","20397900000","24600",Victoria,POINT (144.95532865 -37.80246934)
GAVIC413022465,"12/110 Arden Street","3051","20398270000","24600",Victoria,POINT (144.94785316 -37.80052036)
GAVIC421217877,"15 Mccabe Place","3051","20449280000","24600",Victoria,POINT (144.94190194 -37.79030384)
GAVIC719010319,"233/23 Blackwood Street","3051","20401531000","24600",Victoria,POINT (144.95542721 -37.80043496)
GAVIC421342187,"10 Shiel Street","3051","20396120000","24600",Victoria,POINT (144.94398394 -37.79750584)
GAVIC423435335,"373 Abbotsford Street","3051","20398590000","24600",Victoria,POINT (144.94612485 -37.7977236)
GAVIC423435573,"203 Adderley Street","3003","20398931000","24600",Victoria,POINT (144.94545425 -37.8088054)
GAVIC412026741,"1/321 Flemington Road","3051","20401720000","24600",Victoria,POINT (144.94420378 -37.79148629)
GAVIC422187461,"551 Royal Parade","3052","20400220000","24600",Victoria,POINT (144.95965354 -37.77905193)
GAVIC423494217,"103/238 The Avenue ","3052","20396080000","24600",Victoria,POINT (144.95759042 -37.78181885)
GAVIC419564304,"33 Degraves Street","3052","20399870000","24600",Victoria,POINT (144.95687494 -37.79374684)
GAVIC423473002,"26/117 Manningham Street","3052","20631983770","24600",Victoria,POINT (144.94097595 -37.78397178)
GAVIC420328354,"40 Flemington Road","3052","20401860000","24600",Victoria,POINT (144.95252694 -37.79717484)
GAVIC412090180,"10/361 Royal Parade","3052","20400470000","24600",Victoria,POINT (144.9588823 -37.7852117)
GAVIC420468604,"114 Gatehouse Street","3052","20399770000","24600",Victoria,POINT (144.95431494 -37.79434184)
GAVIC423647658,"36/311 Royal Parade","3052","20400480000","24600",Victoria,POINT (144.9587803 -37.78603001)
GAVIC423919238,"99 Cade Way","3052","20631987810","24600",Victoria,POINT (144.93925279 -37.77818891)
GAVIC423676589,"195 Oak Street","3052","20631929180","24600",Victoria,POINT (144.94270579 -37.77669659)
GAVIC423651139,"412/461 St Kilda Road","3004","20400670000","24600",Victoria,POINT (144.97814213 -37.84073603)
GAVIC420785191,"765 Punt Road","3141","20631994530","24600",Victoria,POINT (144.98666593 -37.83669684)
GAVIC420487011,"36 Walsh Street","3141","20400150000","24600",Victoria,POINT (144.98508816 -37.83712543)
GAVIC423436628,"12/120 Anderson Street","3141","20395500000","24600",Victoria,POINT (144.98472153 -37.83009414)
GAVIC423482492,"477 Punt Road","3141","20399070000","24600",Victoria,POINT (144.98509883 -37.8442039)
GAVIC412324071,"4/91 Millswyn Street","3141","20398450000","24600",Victoria,POINT (144.98025338 -37.8351993)
GAVIC423435542,"9/22 Adams Street","3141","20396530000","24600",Victoria,POINT (144.97753339 -37.83660348)
GAVIC412342682,"1/272 Walsh Street","3141","20396480000","24600",Victoria,POINT (144.98619581 -37.83186764)
GAVIC412323887,"11/28 Tivoli Place","3141","20400120000","24600",Victoria,POINT (144.9859228 -37.83563887)
GAVIC412316382,"4/14 Tivoli Place","3141","20396570000","24600",Victoria,POINT (144.98634586 -37.83567272)
GAVIC423460519,"52 Haig Street","3006","20632006620","24600",Victoria,POINT (144.95650894 -37.82735229)
GAVIC425520654,"3303/118 Kavanagh Street","3006","20631979060","24600",Victoria,POINT (144.96208951 -37.82567255)
GAVIC412337069,"4/96 Dodds Street","3006","20394930000","24600",Victoria,POINT (144.96627923 -37.82809176)
GAVIC412730409,"603/320 St Kilda Road","3006","20394970000","24600",Victoria,POINT (144.97087773 -37.82941591)
GAVIC423636128,"128/88 Kavanagh Street","3006","20395130000","24600",Victoria,POINT (144.96321703 -37.82454269)
GAVIC420819608,"6 Dorcas Street","3006","20394940000","24600",Victoria,POINT (144.97024043 -37.82997567)
GAVIC423624688,"132/183 City Road","3006","20395322000","24600",Victoria,POINT (144.96184172 -37.82481704)
GAVIC423465503,"7002/100 Kavanagh Street","3006","20394860000","24600",Victoria,POINT (144.96270742 -37.82514542)
GAVIC424669354,"503/109 Clarendon Street","3006","20395367000","24600",Victoria,POINT (144.95846304 -37.82779219)
GAVIC719433008,"42 Clarendon Street","3006","20395366000","24600",Victoria,POINT (144.95701054 -37.82585388)
GAVIC424764703,"1503/452 St Kilda Road","3004","20631933380","25900",Victoria,POINT (144.97605971 -37.83885854)
GAVIC421113928,"80 Patterson Street","3206","20532440000","25900",Victoria,POINT (144.96686852 -37.85555373)
GAVIC421984230,"60 Ashworth Street","3206","20533050000","25900",Victoria,POINT (144.95304728 -37.84906604)
GAVIC419736942,"18 Mills Street","3206","20530710000","25900",Victoria,POINT (144.95949682 -37.84463644)
GAVIC421383839,"64 Richardson Street","3206","20631928820","25900",Victoria,POINT (144.95028794 -37.84344884)
GAVIC419907256,"132 Mills Street","3206","20531810000","25900",Victoria,POINT (144.95633193 -37.84843884)
GAVIC421746051,"25 Nimmo Street","3206","20530092000","25900",Victoria,POINT (144.96297093 -37.84961684)
GAVIC423155352,"508/1 Roy Street","3004","20532430000","25900",Victoria,POINT (144.97747341 -37.84649727)
GAVIC421701002,"51 Kerferd Road","3206","20531990000","25900",Victoria,POINT (144.95776693 -37.84394884)
GAVIC419578870,"126 Wright Street","3206","20530141000","25900",Victoria,POINT (144.95694493 -37.85053984)
GAVIC421943149,"100 Broadway ","3184","20523600000","25900",Victoria,POINT (144.9825131 -37.88165927)
GAVIC411344741,"4/307 Barkly Street","3184","20524470000","25900",Victoria,POINT (144.97957498 -37.87461399)
GAVIC411322865,"3/33 Tennyson Street","3184","20524720000","25900",Victoria,POINT (144.98814193 -37.87561684)
GAVIC411325434,"1/5 Milton Street","3184","20524662000","25900",Victoria,POINT (144.98943393 -37.87411584)
GAVIC420138197,"74 Broadway ","3184","20520200000","25900",Victoria,POINT (144.98277577 -37.87991985)
GAVIC423091995,"14/41 Spray Street","3184","20523610000","25900",Victoria,POINT (144.98894936 -37.88520378)
GAVIC411329135,"6/251 Brighton Road","3184","20523270000","25900",Victoria,POINT (144.99595922 -37.88294162)
GAVIC411331451,"3/9 Tennyson Street","3184","20524850000","25900",Victoria,POINT (144.98681537 -37.87352519)
GAVIC411344748,"6/33 Docker Street","3184","20521430000","25900",Victoria,POINT (144.98674792 -37.88756884)
GAVIC420808372,"83 Tennyson Street","3184","20524030000","25900",Victoria,POINT (144.99035392 -37.87955584)
